uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,n_agents,phase_sig,density,loss_max,loss_sum,loss_min,losses,prog_alone_sum,prog_together_sum,prog_together_min,stalled,blocked,dwell_alone,dwell_together,dedup_key
n3_fork_4361e1c9,0,1,0,0,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r000|A>B>C,2,3,00,0.0707355302630646,0.4487730104409948,0.4487730104409948,0.0,"0.00000,0.44877",20.588493687895692,20.139720677454697,9.762261968304678,0,0,26,26,f9b8567e7c3b942a
n3_fork_4361e1c9,0,1,0,1,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r000|B>C>A|s,2,3,00,0.0707355302630646,0.1994546713071088,0.34934694874079497,0.14989227743368616,"0.14989,0.19945",20.588493687895692,20.239146739154897,10.011580307438564,0,0,26,26,5be55283a14bfa91
n3_fork_4361e1c9,0,1,0,2,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r001|B>A>C,2,3,00,0.0707355302630646,0.5983640139213264,0.5983640139213264,0.0,"0.00000,0.59836",20.588493687895692,19.990129673974366,9.612670964824346,0,0,26,26,9811236cb7086dc8
n3_fork_4361e1c9,0,1,0,3,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r010|B>A>C|s,2,3,00,0.0707355302630646,0.4487730104409948,0.4487730104409948,0.0,"0.00000,0.44877",20.588493687895692,20.139720677454697,9.762261968304678,0,0,26,26,739d636eaafb9e42
n3_fork_4361e1c9,0,1,0,4,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r011|B>C>A|s,2,3,00,0.0707355302630646,0.24982046238947753,0.24982046238947753,0.0,"0.24982,0.00000",20.588493687895692,20.338673225506213,10.127638246760542,0,0,26,26,5cfd95dc62fe3ca9
n3_fork_4361e1c9,0,1,0,5,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r200|B>C>A,2,3,00,0.0707355302630646,1.5976672530424807,1.5976672530424807,0.0,"1.59767,0.00000",20.588493687895692,18.99082643485321,8.779791456107539,0,0,26,13,07efdeef47114cc4
n3_fork_4361e1c9,0,1,0,6,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r003|C>A>B,2,3,00,0.0707355302630646,0.49964092477895505,0.30018625347184624,-0.1994546713071088,"0.49964,-0.19945",20.588493687895692,20.288307434423846,9.877817784371064,0,0,26,26,c41cf499b6ab62fc
n3_fork_4361e1c9,0,1,0,7,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r013|A>B>C,2,3,00,0.0707355302630646,0.4487730104409948,0.4487730104409948,0.0,"0.00000,0.44877",20.588493687895692,20.139720677454697,9.762261968304678,0,0,26,26,87a5061d8bad85de
n3_fork_4361e1c9,0,1,0,8,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r013|A>B>C|s,2,3,00,0.0707355302630646,0.4487730104409948,0.4487730104409948,0.0,"0.00000,0.44877",20.588493687895692,20.139720677454697,9.762261968304678,0,0,26,26,7becd81117074d5d
n3_fork_4361e1c9,0,1,0,9,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r202|B>A>C|s,2,3,00,0.0707355302630646,1.6475524317703645,1.4480977604632557,-0.1994546713071088,"1.64755,-0.19945",20.588493687895692,19.140395927432436,8.729906277379655,0,0,26,13,f61e42095e0e40c5
n3_fork_4361e1c9,0,1,0,10,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r202|C>B>A|s,2,3,00,0.0707355302630646,1.547782074314597,1.348327403007488,-0.1994546713071088,"1.54778,-0.19945",20.588493687895692,19.240166284888204,8.829676634835423,0,0,26,13,e5a165dd6866909e
n3_fork_4361e1c9,0,1,0,11,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r211|B>C>A|cs,2,3,00,0.0707355302630646,2.745026363783807,2.745026363783807,0.0,"2.74503,0.00000",20.588493687895692,17.843467324111884,7.632432345366213,0,0,26,13,c215f7bddbc252d0
n3_fork_4361e1c9,0,1,0,12,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r212|C>A>B|cs,2,3,00,0.0707355302630646,1.3482413594030618,1.148786688095953,-0.1994546713071088,"1.34824,-0.19945",20.588493687895692,19.43970699979974,9.029217349746958,0,0,26,13,c5b5417a79be6495
n3_fork_4361e1c9,0,1,0,13,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r302|B>C>A|s,2,3,00,0.0707355302630646,1.547782074314597,1.348327403007488,-0.1994546713071088,"1.54778,-0.19945",20.588493687895692,19.240166284888204,8.829676634835423,0,0,26,13,df142c7707196f48
n3_fork_4361e1c9,0,1,0,14,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r303|A>B>C|s,2,3,00,0.0707355302630646,1.3482413594030618,1.148786688095953,-0.1994546713071088,"1.34824,-0.19945",20.588493687895692,19.43970699979974,9.029217349746958,0,0,26,13,64ea44dce4652955
n3_fork_4361e1c9,0,1,0,15,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r313|A>B>C|s,2,3,00,0.0707355302630646,1.3482413594030618,1.148786688095953,-0.1994546713071088,"1.34824,-0.19945",20.588493687895692,19.43970699979974,9.029217349746958,0,0,26,13,9c670c390cfcfb48
n3_fork_4361e1c9,0,2,0,0,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r000|A>B>C,2,3,00,0.0707355302630646,0.5983640139213264,0.698292198877116,0.09992818495578959,"0.09993,0.59836",20.49280052966071,19.794508330783593,9.61501206154487,0,0,26,26,e6e3dde62e2da858
n3_fork_4361e1c9,0,2,0,1,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r000|B>C>A|s,2,3,00,0.0707355302630646,0.49964092477895505,0.6492319282592867,0.1495910034803316,"0.49964,0.14959",20.49280052966071,19.843568601401422,9.779783529415557,0,0,26,26,4205e24d4c29c8a1
n3_fork_4361e1c9,0,2,0,2,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r001|B>A>C,2,3,00,0.0707355302630646,0.5983640139213264,0.698292198877116,0.09992818495578959,"0.09993,0.59836",20.49280052966071,19.794508330783593,9.61501206154487,0,0,26,26,9684b6864b0c0fe0
n3_fork_4361e1c9,0,2,0,3,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r010|B>A>C|s,2,3,00,0.0707355302630646,0.5983640139213264,0.698292198877116,0.09992818495578959,"0.09993,0.59836",20.49280052966071,19.794508330783593,9.61501206154487,0,0,26,26,2bad5dfcebb242b2
n3_fork_4361e1c9,0,2,0,4,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r011|B>C>A|s,2,3,00,0.0707355302630646,0.4487730104409948,0.8484857502641585,0.3997127398231637,"0.39971,0.44877",20.49280052966071,19.644314779396552,9.764603065025202,0,0,26,26,391749a1767e76c0
n3_fork_4361e1c9,0,2,0,5,"0,2","[[-0.56086, 0.00436, 0.1651, -1.18859, 1.0, 0.0, 0.0, 0.0], [0.56086, -0.00436, -0.7246, 0.42491, 1.0, 0.0, 0.0, 0.0]]","[[-3.62981, -0.33614, 0.89677, 0.64507], [2.03911, -2.79293, 1.60403, 1.2673], [-0.16923, -7.06145, 1.19561, 0.92968]]",r200|B>C>A,2,3,00,0.0707355302630646,3.2456142535629047,3.4949325926967907,0.249318339133886,"3.24561,0.24932",20.49280052966071,16.997867936963917,7.033810200631607,0,0,26,13,86f1a38c560db254
